source,target,asso,diss,adja
Fusobacterium,Galbibacter,0.849796531,0.274046956,0.725953044
Fusobacterium,Gracilibacillus,0.847025613,0.276563182,0.723436818
Fusobacterium,Halanaerobium,0.866735235,0.25813249,0.74186751
Fusobacterium,Haliotispira,0.800950105,0.315475748,0.684524252
Fusobacterium,Herbaspirillum,0.863201409,0.261532589,0.738467411
Galbibacter,Gracilibacillus,0.87003041,0.254921155,0.745078845
Galbibacter,Haliotispira,0.814077617,0.304895378,0.695104622
Galbibacter,Heliomicrobium,0.82709714,0.29402624,0.70597376
Galbibacter,Herbaspirillum,0.845122649,0.278278054,0.721721946
Georgenia,Halolamina,0.827806084,0.293422831,0.706577169
Glaesserella,Hamiltonella,0.829497198,0.291978425,0.708021575
Gracilibacillus,Haloterrigena,0.834153277,0.287964167,0.712035833
Gracilibacillus,Heliomicrobium,0.858674391,0.265824763,0.734175237
Gracilibacillus,Herbaspirillum,0.851551234,0.272441522,0.727558478
Granulicatella,Gulosibacter,0.80084346,0.315560248,0.684439752
Granulicatella,Halomicrobium,0.805316237,0.311996605,0.688003395
Granulicatella,Harbinvirus,0.814658184,0.304418968,0.695581032
Gulosibacter,Harbinvirus,0.803793802,0.313214142,0.686785858
Haemophilus,Haloplanus,0.83805634,0.284555496,0.715444504
Halalkalicoccus,Halorussus,0.816788577,0.302664354,0.697335646
Halalkalicoccus,Halostagnicola,0.803817468,0.313195252,0.686804748
Halanaerobium,Haliotispira,0.811713055,0.306828083,0.693171917
Halanaerobium,Herbaspirillum,0.83589002,0.286452422,0.713547578
Haliotispira,Haloplanus,0.853550935,0.270600319,0.729399681
Halomicrobium,Harbinvirus,0.854224631,0.269977193,0.730022807
Haloplanus,Halovivax,0.805243557,0.312054837,0.687945163
Halorussus,Hamiltonella,0.862200999,0.262487143,0.737512857
Haloterrigena,Heliomicrobium,0.845540098,0.277902773,0.722097227
